iso3_d,hs92,potential_market_size_2020,potential_market_size_2024,potential_market_growth_5y
GHA,0704,0.0,200094.0,0.0
GHA,0705,0.0,0.0,0.0
GHA,0706,0.0,0.0,0.0
GHA,0707,0.0,0.0,0.0
GHA,0708,2432.0,45393.0,0.795581255615913
GHA,0709,3120290.0,0.0,0.0
GHA,0710,1586420.0,0.0,0.0
GHA,0711,0.0,0.0,0.0
GHA,0712,1077468.0,4414690.0,0.3258645728346392
GHA,0713,27740930.0,43233346.0,0.09279718201045539
GHA,0714,67856.0,200344.0,0.24175985985281567
GHA,0801,472666090.0,106321292.0,-0.2579841882561512
GHA,0802,14543616.0,7744284.0,-0.11841990783250433
GHA,0803,912000.0,5028939.0,0.40700715481432725
GHA,0804,50884893.0,86363214.0,0.11159858714973447
GHA,0805,3384968.0,6933318.0,0.1541900086362118
GHA,0806,12601477.0,13709950.0,0.01700452198924851
GHA,0807,26493.0,495248.0,0.7961322805051001
GHA,0808,13496364.0,22747376.0,0.11005092921816173
GHA,0809,0.0,64062.0,0.0
GHA,0810,381725.0,2741160.0,0.48332650284707546
GHA,0811,100120.0,311525.0,0.25485750593907963
GHA,0812,0.0,0.0,0.0
GHA,0813,69288.0,218937.0,0.2587289692113932
GHA,0814,0.0,0.0,0.0
GHA,0901,9593571.0,37724144.0,0.3150062591759244
GHA,0902,1034781803.0,2106546576.0,0.15277475353040448
GHA,0903,0.0,0.0,0.0
GHA,0904,14093298.0,181800201.0,0.6676939175393346
GHA,0905,6073.0,26856.0,0.3462558684026975
GHA,0906,33280.0,1563.0,-0.45755572237742037
GHA,0907,6520054.0,64159.0,-0.6031729406375053
GHA,0908,2941175.0,0.0,0.0
GHA,0909,354015.0,337012.0,-0.009795854383631286
GHA,0910,13218980.0,43051630.0,0.26636334320502897
GHA,1001,185814942.0,790299355.0,0.335802336200123
GHA,1004,0.0,0.0,0.0
GHA,1005,63545958.0,323186679.0,0.38443670197879065
GHA,1006,3977988500.0,1539859188.0,-0.1728895705712925
GHA,1007,0.0,291202.0,0.0
GHA,1008,643094.0,375618.0,-0.10196267482062804
GHA,1101,76744620.0,116160774.0,0.08643140586079823
GHA,1102,1764360.0,159177.0,-0.38190017247233554
GHA,1103,0.0,7123692.0,0.0
GHA,1104,11348888.0,22106094.0,0.14264609684584162
GHA,1105,1732852.0,1560360.0,-0.020752058380917093
GHA,1106,543171.0,1138480.0,0.1595187242959204
GHA,1107,0.0,0.0,0.0
GHA,1108,2447918.0,14315637.0,0.42364845894758596
GHA,1109,0.0,41974.0,0.0
GHA,1201,4835304.0,3790830.0,-0.047506314942367456
GHA,1202,183921.0,5684144.0,0.9861257882729197
GHA,1205,0.0,0.0,0.0
GHA,1206,0.0,0.0,0.0
GHA,1207,429068805.0,347695236.0,-0.04118601505606856
GHA,1208,7400198.0,188640.0,-0.519959267718345
GHA,1209,31394824.0,45989461.0,0.07934442678810472
GHA,1210,217034.0,1080429.0,0.37852196871344335
GHA,1211,3357228.0,3023064.0,-0.02075062959858931
GHA,1212,260110.0,3698692.0,0.7005062159598177
GHA,1213,0.0,0.0,0.0
GHA,1214,0.0,33543.0,0.0
GHA,1301,517530.0,379887.0,-0.0599655268995507
GHA,1302,18787656.0,60684120.0,0.2642719187484599
GHA,1401,0.0,0.0,0.0
GHA,1402,0.0,45620.0,0.0
GHA,1403,10976.0,232056.0,0.8408980628270781
GHA,1404,100500.0,1777644.0,0.776379472529104
GHA,1501,0.0,0.0,0.0
GHA,1502,7332.0,170383.0,0.8760342415381785
GHA,1503,0.0,59835.0,0.0
GHA,1504,2019076.0,1073815.0,-0.11863589343052938
GHA,1505,231888.0,0.0,0.0
GHA,1507,81696740.0,29336784.0,-0.18521775765327153
GHA,1508,3359.0,0.0,0.0
GHA,1509,8579526.0,9886902.0,0.028772595424248815
GHA,1510,0.0,143554.0,0.0
GHA,1511,4429399296.0,2758681980.0,-0.09035620549804035
GHA,1512,0.0,16881869.0,0.0
GHA,1513,17184398.0,22047468.0,0.051102041657203445
GHA,1514,0.0,0.0,0.0
GHA,1515,154198858.0,247771216.0,0.09949672218805206
GHA,1516,60167970.0,12894150.0,-0.26513853913627616
GHA,1517,284971404.0,257694895.0,-0.019921399711166354
GHA,1518,41526.0,44480.0,0.013838865289857116
GHA,1519,15406456.0,20498565.0,0.05877613163261097
GHA,1520,6483630.0,4766410.0,-0.05968224870133121
GHA,1521,34812.0,64104.0,0.12987716345651124
GHA,1522,0.0,0.0,0.0
GHA,1601,8291957.0,0.0,0.0
GHA,1602,0.0,10723712.0,0.0
GHA,1604,3430686056.0,2870369453.0,-0.03503543772618278
GHA,1605,644628.0,975996.0,0.08649510603333033
GHA,1701,2872543158.0,4175467971.0,0.07767477836676284
GHA,1702,23574134.0,38351534.0,0.10222282033089902
GHA,1703,0.0,261813.0,0.0
GHA,1704,324764573.0,192997485.0,-0.09885100993882612
GHA,1801,498454704.0,1514930900.0,0.24897407850933506
GHA,1802,6100168.0,3664843.0,-0.09688570677409725
GHA,1803,0.0,1481684.0,0.0
GHA,1804,0.0,38107132.0,0.0
GHA,1805,56882.0,14411946.0,2.0251683888604077
GHA,1806,62366936.0,36875020.0,-0.0997656685079037
GHA,1901,985597965.0,717007610.0,-0.06165014030383564
GHA,1902,392414584.0,493514310.0,0.046913794158385924
GHA,1903,555272.0,1346892.0,0.19389298332575566
GHA,1904,13747355.0,23609160.0,0.1142234067633161
GHA,1905,180449964.0,156774303.0,-0.027737320085373884
GHA,2001,0.0,0.0,0.0
GHA,2002,381870648.0,780026210.0,0.15355573732766836
GHA,2003,163905.0,447981.0,0.22273819487622037
GHA,2004,0.0,0.0,0.0
GHA,2005,0.0,4928998.0,0.0
GHA,2006,56625.0,30505.0,-0.11636570540800106
GHA,2007,516368.0,575865.0,0.022050306067469716
GHA,2008,35943056.0,51099540.0,0.07290284824477777
GHA,2009,573217596.0,394436160.0,-0.07203533018875308
GHA,2101,47627220.0,162005220.0,0.2774230699692988
GHA,2102,4461150.0,5610050.0,0.04689706242499003
GHA,2103,160058415.0,137491980.0,-0.02993737803730423
GHA,2104,204729936.0,116903406.0,-0.10601720077844567
GHA,2105,2313292.0,4569860.0,0.1458677271793729
GHA,2106,712893490.0,1333160253.0,0.13336955334629064
GHA,2201,674944.0,2558992.0,0.30544998455869243
GHA,2202,535820922.0,456756538.0,-0.03142552229378992
GHA,2203,25511436.0,38837448.0,0.087685041616955
GHA,2204,261593880.0,456849614.0,0.11796739200420259
GHA,2205,4620417.0,1515423.0,-0.19985160164252191
GHA,2206,15026064.0,4565038.0,-0.21201158499349226
GHA,2207,279071532.0,314087725.0,0.02392249775073485
GHA,2208,587551874.0,782286700.0,0.05892193890588393
GHA,2209,1135814.0,249590.0,-0.26144304421669173
GHA,2301,1087962.0,40083204.0,1.057167907006646
GHA,2302,1959540.0,5401524.0,0.22482046837914327
GHA,2303,0.0,0.0,0.0
GHA,2304,144876150.0,440489742.0,0.24907288445101483
GHA,2305,4741.0,0.0,0.0
GHA,2306,1495264.0,256701.0,-0.2970216716851031
GHA,2308,0.0,4247643.0,0.0
GHA,2309,210537761.0,158787065.0,-0.054858083595693
GHA,2402,13191965.0,33731328.0,0.20654851608564617
GHA,2403,0.0,0.0,0.0
GHA,2501,12113195.0,33018295.0,0.22207873446336812
GHA,2502,35383.0,0.0,0.0
GHA,2503,122978.0,299923.0,0.19518867445243604
GHA,2504,16872.0,0.0,0.0
GHA,2505,932175.0,568371.0,-0.0942113136406153
GHA,2506,407817.0,399260.0,-0.004232161183401972
GHA,2507,5293628.0,19763848.0,0.3014384014192353
GHA,2508,1753390.0,9959264.0,0.4153692105824771
GHA,2509,415429.0,0.0,0.0
GHA,2510,74124.0,628608.0,0.5335015217278045
GHA,2511,14005.0,2420140.0,1.802279665005119
GHA,2512,0.0,0.0,0.0
GHA,2513,100738.0,86986.0,-0.028928502135579515
GHA,2514,0.0,59290.0,0.0
GHA,2515,10393338.0,9554820.0,-0.01668312618667034
GHA,2516,546036.0,411492.0,-0.05500823494670393
GHA,2517,454328.0,1303324.0,0.23462929595466897
GHA,2518,384736.0,405934.0,0.010784376661997275
GHA,2519,399184.0,316262.0,-0.04550253904416701
GHA,2520,48950820.0,20913328.0,-0.15640764461161794
GHA,2521,0.0,0.0,0.0
GHA,2522,63268640.0,32215386.0,-0.12627458629108934
GHA,2523,849058810.0,1514909683.0,0.12276739881108467
GHA,2525,2746.0,11379.0,0.32886454070415283
GHA,2526,1879320.0,1125337.0,-0.09748096048851984
GHA,2527,0.0,20356.0,0.0
GHA,2528,0.0,0.0,0.0
GHA,2529,547986.0,1036185.0,0.13588291570481492
GHA,2530,9949990.0,20003562.0,0.14989169802536662
GHA,2601,0.0,0.0,0.0
GHA,2602,0.0,0.0,0.0
GHA,2606,3230104.0,0.0,0.0
GHA,2607,0.0,0.0,0.0
GHA,2608,0.0,0.0,0.0
GHA,2616,0.0,148761.0,0.0
GHA,2617,0.0,63887.0,0.0
GHA,2618,2336661.0,57264.0,-0.523725648669318
GHA,2620,871235.0,839943.0,-0.007288849128744501
GHA,2621,126289.0,0.0,0.0
GHA,2701,3026128.0,3238020.0,0.013627644741244671
GHA,2702,0.0,0.0,0.0
GHA,2703,53020.0,0.0,0.0
GHA,2704,1251642.0,0.0,0.0
GHA,2705,0.0,0.0,0.0
GHA,2707,1090765.0,0.0,0.0
GHA,2708,1206265.0,704599.0,-0.10195136080237666
GHA,2709,1061270328.0,0.0,0.0
GHA,2710,9593766406.0,16897271666.0,0.11986453022084298
GHA,2711,69520644.0,682730902.0,0.5791637087808421
GHA,2712,41483794.0,54096966.0,0.0545298751084331
GHA,2713,72999696.0,79194315.0,0.01642325079515361
GHA,2714,0.0,0.0,0.0
GHA,2715,3878000.0,3768324.0,-0.005721413324705993
GHA,2716,25974128.0,0.0,0.0
GHA,2801,529492.0,996546.0,0.13482158956107404
GHA,2803,0.0,328302.0,0.0
GHA,2804,17321376.0,17327297.0,6.835704705188128e-05
GHA,2805,14028.0,30622.0,0.16898128683409297
GHA,2806,2874237.0,2356080.0,-0.03897764238110424
GHA,2807,1027886.0,17347810.0,0.7597863357527599
GHA,2808,318143.0,879484.0,0.2255220064253034
GHA,2809,538245.0,1183046.0,0.17058869468134064
GHA,2810,33088.0,44042.0,0.05886185443440173
GHA,2811,13967262.0,16235688.0,0.030556681706045863
GHA,2812,0.0,0.0,0.0
GHA,2814,62817.0,0.0,0.0
GHA,2815,118436340.0,77860864.0,-0.08046799852296316
GHA,2816,0.0,0.0,0.0
GHA,2817,0.0,0.0,0.0
GHA,2818,110819470.0,62330964.0,-0.1087130351495943
GHA,2819,0.0,0.0,0.0
GHA,2820,0.0,6804.0,0.0
GHA,2821,8085948.0,6475320.0,-0.04345356320948279
GHA,2822,0.0,0.0,0.0
GHA,2823,304917.0,650554.0,0.1636445576463188
GHA,2824,1259608.0,704590.0,-0.1096921288335797
GHA,2825,119384.0,790892.0,0.45960119859058013
GHA,2826,6290164.0,0.0,0.0
GHA,2827,21019920.0,99792330.0,0.36550476763957684
GHA,2828,7179858.0,4774206.0,-0.07836903060826228
GHA,2829,0.0,0.0,0.0
GHA,2830,0.0,8280.0,0.0
GHA,2831,0.0,200447.0,0.0
GHA,2832,4014512.0,7167804.0,0.12292479677245849
GHA,2833,45711887.0,46573380.0,0.0037411325890823743
GHA,2834,14871073.0,23138870.0,0.09244597303064794
GHA,2835,12048840.0,70779742.0,0.4249274327160084
GHA,2836,272685534.0,313009729.0,0.027966939397728652
GHA,2837,166024715.0,196251825.0,0.034018221874112076
GHA,2839,2272566.0,0.0,0.0
GHA,2840,1000616.0,1495066.0,0.08362392323318368
GHA,2841,1656.0,0.0,0.0
GHA,2842,0.0,0.0,0.0
GHA,2843,0.0,0.0,0.0
GHA,2844,1711925.0,2648650.0,0.09120907169536019
GHA,2845,0.0,15335.0,0.0
GHA,2846,0.0,0.0,0.0
GHA,2847,8361750.0,3904146.0,-0.1412914753718848
GHA,2848,0.0,0.0,0.0
GHA,2849,3076461.0,1428770.0,-0.1422076243668564
GHA,2850,69805.0,0.0,0.0
GHA,2851,0.0,0.0,0.0
GHA,2901,1051726.0,184560006.0,1.8109103657431556
GHA,2902,1457526.0,0.0,0.0
GHA,2903,15665408.0,0.0,0.0
GHA,2904,567414.0,389602.0,-0.07243527090987611
GHA,2905,86208221.0,98576324.0,0.0271758193702909
GHA,2906,7236968.0,2574020.0,-0.18677437873198288
GHA,2907,1144299.0,483427.0,-0.1582981594574876
GHA,2908,0.0,0.0,0.0
GHA,2909,11620370.0,12261904.0,0.010805487651286194
GHA,2910,0.0,0.0,0.0
GHA,2911,3244.0,0.0,0.0
GHA,2912,3020880.0,6784158.0,0.17563497011295048
GHA,2914,7192656.0,10831581.0,0.08532676294252206
GHA,2915,86700168.0,68744270.0,-0.04535189875282908
GHA,2916,9608120.0,8770510.0,-0.01807733213899032
GHA,2917,5970225.0,5481306.0,-0.01694306834442527
GHA,2918,28268152.0,101931232.0,0.29241494412657865
GHA,2919,28438.0,57058.0,0.1494325698404595
GHA,2920,798375.0,2177202.0,0.22218896746930006
GHA,2921,1030266.0,10072125.0,0.5777360459894805
GHA,2922,110625888.0,153336447.0,0.06747503063712368
GHA,2923,5821698.0,7890732.0,0.06270695804424142
GHA,2924,9491943.0,2765876.0,-0.21856021784062407
GHA,2925,1481988.0,1151176.0,-0.04926516248640633
GHA,2926,112830.0,23558.0,-0.2689572644107264
GHA,2927,34946.0,12678.0,-0.1835480042485298
GHA,2928,202208.0,146836.0,-0.06199135216064622
GHA,2929,44461755.0,20218023.0,-0.14581799681968532
GHA,2930,9181860.0,24882498.0,0.22065423505813309
GHA,2931,169161550.0,88387735.0,-0.12175017927366971
GHA,2932,3615626.0,2006908.0,-0.11106748346153106
GHA,2933,10506056.0,21973914.0,0.15902696977131536
GHA,2934,2065370.0,3924780.0,0.1370079221314584
GHA,2935,1223076.0,7122198.0,0.4224339843053233
GHA,2936,58316843.0,44181874.0,-0.05400241981476228
GHA,2937,1275871.0,0.0,0.0
GHA,2938,123785.0,0.0,0.0
GHA,2939,8962475.0,6778468.0,-0.054327590205981546
GHA,2940,75340.0,0.0,0.0
GHA,2941,81557732.0,111442660.0,0.06443039125838923
GHA,2942,10210040.0,7106676.0,-0.06990391892689818
GHA,3001,529470.0,856078.0,0.10086583999976928
GHA,3002,200271105.0,1284317630.0,0.4501429982878056
GHA,3003,5817608.0,1095456.0,-0.2839058979060831
GHA,3004,3214733327.0,2730328326.0,-0.03213678447861845
GHA,3005,60808472.0,95182404.0,0.09375113267986346
GHA,3006,162312102.0,158064752.0,-0.005289215679411319
GHA,3101,2965722.0,4584728.0,0.0910298360758961
GHA,3102,650056000.0,757852741.0,0.03116178803341474
GHA,3103,29960880.0,102924636.0,0.27994985332716404
GHA,3104,177287019.0,55498795.0,-0.20727724775816359
GHA,3105,1369198972.0,1327279964.0,-0.0061995368037871534
GHA,3201,265339.0,207360.0,-0.048114351106287034
GHA,3202,51316.0,0.0,0.0
GHA,3203,3654444.0,18372300.0,0.3812377629692749
GHA,3204,245876444.0,246273972.0,0.00032314698927149443
GHA,3205,2167767.0,345472.0,-0.30740388567383303
GHA,3206,225777600.0,175697896.0,-0.04891979719292583
GHA,3207,43928888.0,52401954.0,0.03590386715225957
GHA,3208,184525730.0,88174597.0,-0.13730494180726616
GHA,3209,54843460.0,58971684.0,0.014620742777381013
GHA,3210,2587041.0,2452119.0,-0.010655266716683265
GHA,3211,2484888.0,1141434.0,-0.1440886268931656
GHA,3212,4300116.0,3124316.0,-0.06188742761175692
GHA,3213,16309700.0,15093939.0,-0.01537394557109828
GHA,3214,93612218.0,75559880.0,-0.0419421253964567
GHA,3215,40531524.0,43363432.0,0.013598928312548164
GHA,3301,20071987.0,16594760.0,-0.03733291752437806
GHA,3302,370673912.0,269757960.0,-0.0615817408090753
GHA,3303,193072440.0,185064894.0,-0.008435998237745546
GHA,3304,1112093055.0,942786936.0,-0.03249217658993353
GHA,3305,45582176.0,46087200.0,0.0022061281809946376
GHA,3306,86192030.0,83425880.0,-0.006502594237397519
GHA,3307,209679110.0,131014796.0,-0.08976603690209861
GHA,3401,728163761.0,703295400.0,-0.00692569936077192
GHA,3402,909403946.0,421293015.0,-0.14263552429581783
GHA,3403,51948396.0,71738040.0,0.06668324363508926
GHA,3404,8990000.0,5989648.0,-0.07800551825727431
GHA,3405,12934953.0,4864190.0,-0.17766431809142047
GHA,3406,12069438.0,8598612.0,-0.06556679884687733
GHA,3407,1338480.0,3234288.0,0.19298054319884583
GHA,3501,807759.0,739720.0,-0.017444454618617433
GHA,3502,33518.0,3542.0,-0.36203905594151564
GHA,3503,404432.0,503801.0,0.04491918452990107
GHA,3504,37086.0,402528.0,0.6110804227333013
GHA,3505,7074924.0,22578484.0,0.2612308928519651
GHA,3506,388867580.0,274387670.0,-0.06736315054399833
GHA,3507,36199647.0,35641576.0,-0.003102486471475263
GHA,3602,70547701.0,128828853.0,0.12799209189691285
GHA,3603,128422544.0,57643840.0,-0.14803387520255662
GHA,3604,1942164.0,4924572.0,0.2045269417395308
GHA,3605,22722800.0,11576334.0,-0.12618028189689
GHA,3606,59974.0,0.0,0.0
GHA,3701,5962032.0,10548834.0,0.12088751317510771
GHA,3702,110861.0,0.0,0.0
GHA,3703,1730925.0,2434836.0,0.07062724937621279
GHA,3706,4643.0,0.0,0.0
GHA,3707,1649325.0,1004543.0,-0.09440824887600807
GHA,3801,225885.0,284855.0,0.047483741793364675
GHA,3802,118478328.0,140786730.0,0.03510536852113799
GHA,3804,363142.0,0.0,0.0
GHA,3805,1040982.0,0.0,0.0
GHA,3806,232935.0,62382.0,-0.23163971480749612
GHA,3808,7110071160.0,5323012970.0,-0.05625054158509213
GHA,3809,1522958.0,1991245.0,0.05508477059423966
GHA,3810,0.0,0.0,0.0
GHA,3811,62724965.0,34713903.0,-0.11159170762124881
GHA,3812,2557435.0,9345072.0,0.2958526150285905
GHA,3813,0.0,351059.0,0.0
GHA,3814,45239691.0,59328636.0,0.05572048054581913
GHA,3815,0.0,0.0,0.0
GHA,3816,5304780.0,11548410.0,0.1683446206951169
GHA,3817,0.0,0.0,0.0
GHA,3818,64941.0,0.0,0.0
GHA,3819,7573164.0,5352781.0,-0.0670455882835117
GHA,3820,1649328.0,9571448.0,0.4214582959091726
GHA,3821,5437413.0,6490068.0,0.036027742969103604
GHA,3822,609063368.0,505208016.0,-0.03670002146527862
GHA,3823,426450996.0,265810992.0,-0.09021083442823685
GHA,3901,1066362339.0,1376652348.0,0.05240740747396311
GHA,3902,271746130.0,201024267.0,-0.0585071550583488
GHA,3903,24048464.0,14893375.0,-0.09138237591164877
GHA,3904,205156148.0,312692508.0,0.08794411657347956
GHA,3905,17369010.0,15966363.0,-0.01669966588467331
GHA,3906,175474044.0,143910815.0,-0.0388833307945875
GHA,3907,651437649.0,1178151183.0,0.12581137879349846
GHA,3908,69962.0,288593.0,0.3276534102090505
GHA,3909,16680063.0,30422204.0,0.12771302757197378
GHA,3910,3597376.0,7784040.0,0.16692742099313373
GHA,3911,5876908.0,5420635.0,-0.016033631827433226
GHA,3912,116309158.0,92192265.0,-0.04541168340481461
GHA,3913,5083932.0,8059600.0,0.09653563796373144
GHA,3914,263814.0,575973.0,0.16901708219916634
GHA,3915,15814449.0,18330448.0,0.029968168412622287
GHA,3916,11402214.0,5228082.0,-0.14440026656858063
GHA,3917,595327551.0,519187968.0,-0.026998012152589124
GHA,3918,499434534.0,384253608.0,-0.051083765003684944
GHA,3919,268550469.0,414096880.0,0.09047373236273826
GHA,3920,622991700.0,1145889740.0,0.12961932646483287
GHA,3921,259273824.0,167490588.0,-0.0836817278876697
GHA,3922,86078795.0,88007316.0,0.0044412029743301495
GHA,3923,1137512768.0,1366327164.0,0.03733656005927344
GHA,3924,2639892850.0,4076647640.0,0.09079559419101235
GHA,3925,209064978.0,198629928.0,-0.010188079910058878
GHA,3926,2380904365.0,3446050047.0,0.07675259188116801
GHA,4001,19992408.0,217552.0,-0.5951076281094236
GHA,4002,5006715.0,2326863.0,-0.14208632855107795
GHA,4003,5046442.0,4945412.0,-0.004036463976878624
GHA,4004,162272.0,336660.0,0.15714980378455756
GHA,4005,0.0,0.0,0.0
GHA,4006,346682.0,0.0,0.0
GHA,4007,870610.0,0.0,0.0
GHA,4008,22187422.0,35362756.0,0.09771058530748222
GHA,4009,142720606.0,398426004.0,0.2279260105973333
GHA,4010,185745600.0,238925500.0,0.051644109850468745
GHA,4011,6488197520.0,5472111500.0,-0.03349039332938497
GHA,4012,90602688.0,71168046.0,-0.04714066753147861
GHA,4013,152014131.0,119050830.0,-0.047708970614330326
GHA,4014,15498678.0,12737630.0,-0.038478953614909606
GHA,4015,138020750.0,95775498.0,-0.07047300447589833
GHA,4016,222023808.0,303572485.0,0.06456595126153797
GHA,4017,327012.0,807132.0,0.19805339790195675
GHA,4101,9937845.0,13422972.0,0.06196766409476617
GHA,4102,14408.0,960300.0,1.3161178082892797
GHA,4103,233952.0,3751.0,-0.562473804261055
GHA,4104,30296754.0,28933760.0,-0.00916405149813515
GHA,4105,0.0,2948.0,0.0
GHA,4106,389450.0,8822.0,-0.5311617145491916
GHA,4107,204846.0,124742.0,-0.0944403916365898
GHA,4108,0.0,0.0,0.0
GHA,4110,415438.0,110790.0,-0.23228704603989714
GHA,4111,0.0,0.0,0.0
GHA,4201,846542.0,1030917.0,0.04019566200451208
GHA,4202,4205341056.0,6001040977.0,0.0737052430331484
GHA,4203,9728069.0,15496104.0,0.097587559744309
GHA,4204,13287.0,29007.0,0.1690017895324496
GHA,4205,712510.0,1436172.0,0.15049066257892063
GHA,4206,0.0,0.0,0.0
GHA,4301,75032.0,0.0,0.0
GHA,4303,18186.0,5032.0,-0.2266061947329917
GHA,4401,87427.0,0.0,0.0
GHA,4402,599265.0,1111215.0,0.1314512233358789
GHA,4403,61184172.0,21378324.0,-0.1896606783528919
GHA,4404,42083.0,0.0,0.0
GHA,4405,0.0,0.0,0.0
GHA,4406,0.0,0.0,0.0
GHA,4407,13370184.0,2602782.0,-0.2791248046363567
GHA,4408,1743486.0,1125585.0,-0.08379645780371914
GHA,4409,6091736.0,2033009.0,-0.19706637513222292
GHA,4410,3404482.0,0.0,0.0
GHA,4411,4867727.0,4157555.0,-0.03104778921712059
GHA,4412,341473066.0,1033138208.0,0.24784428354218768
GHA,4413,309600.0,279747.0,-0.020074865583624257
GHA,4414,450516.0,238407.0,-0.11951541567759838
GHA,4415,2291439.0,2083761.0,-0.018821730884931
GHA,4416,0.0,241148.0,0.0
GHA,4417,720195.0,1015146.0,0.07106463840556465
GHA,4418,24567660.0,24997422.0,0.0034743728192554446
GHA,4419,2790711.0,2814147.0,0.0016739583179694595
GHA,4420,823641.0,2252173.0,0.22284878980761968
GHA,4421,22059390.0,47471565.0,0.16564957615100173
GHA,4501,0.0,0.0,0.0
GHA,4503,27024.0,0.0,0.0
GHA,4504,33684.0,8126.0,-0.24752750153734515
GHA,4601,13154608.0,10159856.0,-0.050353595377890636
GHA,4602,25099770.0,3981163.0,-0.3080606273752631
GHA,4701,12577.0,0.0,0.0
GHA,4703,35428860.0,109896984.0,0.25408137836496447
GHA,4704,0.0,0.0,0.0
GHA,4706,84746.0,0.0,0.0
GHA,4707,10008642.0,8439111.0,-0.03353905485984432
GHA,4801,0.0,0.0,0.0
GHA,4802,50439288.0,55700828.0,0.020043142929481617
GHA,4803,106334135.0,34854402.0,-0.1999502632065252
GHA,4804,93802684.0,68492600.0,-0.06095657223090811
GHA,4805,65008212.0,74308150.0,0.027102167147758927
GHA,4806,0.0,0.0,0.0
GHA,4807,0.0,305836.0,0.0
GHA,4808,1571766.0,412360.0,-0.23479512499305444
GHA,4809,3262080.0,0.0,0.0
GHA,4810,34920500.0,25758279.0,-0.05904841552478424
GHA,4811,24123432.0,21555798.0,-0.022256354273945567
GHA,4812,0.0,0.0,0.0
GHA,4813,1062072.0,2067495.0,0.1425049798187834
GHA,4814,8590755.0,0.0,0.0
GHA,4815,69609.0,96931.0,0.06846293159221939
GHA,4816,1692770.0,1065216.0,-0.08847634090692691
GHA,4817,4445714.0,0.0,0.0
GHA,4818,474747600.0,355234922.0,-0.05635080213437582
GHA,4819,424861890.0,414688424.0,-0.004835610348121633
GHA,4820,168413774.0,200193152.0,0.03517630348045997
GHA,4821,23410620.0,34493370.0,0.08059895267366635
GHA,4822,361397.0,528298.0,0.07889426533533106
GHA,4823,240127149.0,211652880.0,-0.02492822885413848
GHA,4901,131621412.0,65082774.0,-0.13138384571586148
GHA,4902,369872.0,431982.0,0.03153231806644241
GHA,4903,862491.0,182048.0,-0.2673673520250679
GHA,4904,0.0,0.0,0.0
GHA,4905,34109.0,0.0,0.0
GHA,4906,0.0,3215.0,0.0
GHA,4907,21801858.0,2961990.0,-0.32916144273174675
GHA,4908,0.0,1057178.0,0.0
GHA,4909,229384.0,3943892.0,0.7663321684974962
GHA,4910,3935690.0,3681363.0,-0.01327177332370888
GHA,4911,19156940.0,37996884.0,0.14679124517073938
GHA,5002,0.0,0.0,0.0
GHA,5004,0.0,0.0,0.0
GHA,5005,0.0,1196.0,0.0
GHA,5007,9390.0,0.0,0.0
GHA,5101,0.0,3060.0,0.0
GHA,5105,0.0,0.0,0.0
GHA,5109,24750.0,70081.0,0.23141663865207063
GHA,5111,18792.0,46086.0,0.19651790624861531
GHA,5112,0.0,0.0,0.0
GHA,5201,2990502.0,275488.0,-0.37931433142272886
GHA,5202,9247.0,224964.0,0.8933130726858933
GHA,5204,2801650.0,3177712.0,0.02551054608874037
GHA,5205,1927077.0,412112.0,-0.2654468279426324
GHA,5206,0.0,878102.0,0.0
GHA,5207,133106.0,0.0,0.0
GHA,5208,1660836582.0,1983759804.0,0.03617339435798539
GHA,5209,23597073.0,8953336.0,-0.1761932437821615
GHA,5210,9698373.0,854416.0,-0.38483148757721597
GHA,5211,40618320.0,5538776.0,-0.32866642321178563
GHA,5212,172611.0,102989.0,-0.09812889142149572
GHA,5303,0.0,2661272.0,0.0
GHA,5304,5485506.0,9379134.0,0.11324104226908482
GHA,5305,5250180.0,10813044.0,0.15545957386179654
GHA,5306,0.0,0.0,0.0
GHA,5307,0.0,0.0,0.0
GHA,5308,0.0,58726.0,0.0
GHA,5309,0.0,0.0,0.0
GHA,5310,0.0,16047.0,0.0
GHA,5311,0.0,96056.0,0.0
GHA,5401,3877972.0,6139398.0,0.09623641352358625
GHA,5402,35885492.0,45524888.0,0.04873556514115407
GHA,5403,0.0,0.0,0.0
GHA,5404,0.0,5777133.0,0.0
GHA,5406,1981838.0,0.0,0.0
GHA,5407,919936693.0,1465383684.0,0.09758631122124917
GHA,5408,154222.0,674247.0,0.3431809954416949
GHA,5501,9434140.0,12931666.0,0.06510011718172315
GHA,5503,5683765.0,43068040.0,0.49935267519258475
GHA,5504,0.0,0.0,0.0
GHA,5505,26053.0,0.0,0.0
GHA,5506,0.0,0.0,0.0
GHA,5508,18487268.0,41813256.0,0.17730299835000785
GHA,5509,23036100.0,0.0,0.0
GHA,5510,0.0,0.0,0.0
GHA,5511,18194580.0,0.0,0.0
GHA,5512,175900656.0,122657472.0,-0.06956656120832794
GHA,5513,10712339.0,11241051.0,0.009681786317672803
GHA,5514,22250090.0,2822598.0,-0.3382964699926396
GHA,5515,89555848.0,35103334.0,-0.17081605761019414
GHA,5516,1472226.0,2198160.0,0.08347018155392694
GHA,5601,39214476.0,21214368.0,-0.11562443145653956
GHA,5602,0.0,0.0,0.0
GHA,5603,170382054.0,178772315.0,0.009660306616775749
GHA,5604,5751848.0,5120470.0,-0.022986679113749076
GHA,5605,135200.0,0.0,0.0
GHA,5606,0.0,0.0,0.0
