iso3_o,iso3_d,dist
SLV,LSO,13321.0
SLV,LTU,10271.0
SLV,LUX,9239.0
SLV,LVA,10090.0
SLV,MAC,15331.0
SLV,MAR,8411.0
SLV,MCO,9491.0
SLV,MDA,10906.0
SLV,MDG,15384.0
SLV,MDV,17271.0
SLV,MEX,1237.0
SLV,MHL,10843.0
SLV,MKD,10634.0
SLV,MLI,8755.0
SLV,MLT,10325.0
SLV,MMR,16581.0
SLV,MNE,10450.0
SLV,MNG,12999.0
SLV,MNP,13188.0
SLV,MOZ,13818.0
SLV,MRT,7806.0
SLV,MSR,2916.0
SLV,MTQ,3035.0
SLV,MUS,16419.0
SLV,MWI,13886.0
SLV,MYS,17798.0
SLV,MYT,15101.0
SLV,NAM,12239.0
SLV,NCL,12040.0
SLV,NER,9804.0
SLV,NFK,11978.0
SLV,NGA,10127.0
SLV,NIC,362.0
SLV,NIU,9560.0
SLV,NLD,9088.0
SLV,NOR,9245.0
SLV,NPL,15387.0
SLV,NRU,11535.0
SLV,NZL,11445.0
SLV,OMN,14602.0
SLV,PAK,15025.0
SLV,PAN,1176.0
SLV,PCN,5985.0
SLV,PER,3146.0
SLV,PHL,15456.0
SLV,PLW,14674.0
SLV,PNG,13882.0
SLV,POL,10137.0
SLV,PRI,2523.0
SLV,PRK,13139.0
SLV,PRT,8215.0
SLV,PRY,5507.0
SLV,PSE,12202.0
SLV,PYF,7477.0
SLV,QAT,13949.0
SLV,REU,16198.0
SLV,ROU,10857.0
SLV,RUS,10864.0
SLV,RWA,13229.0
SLV,SAU,13621.0
SLV,SDN,12846.0
SLV,SEN,7709.0
SLV,SGP,17824.0
SLV,SHN,9749.0
SLV,SLB,12503.0
SLV,SLE,8288.0
SLV,SMR,9873.0
SLV,SOM,14722.0
SLV,SPM,4785.0
SLV,SRB,10435.0
SLV,SSD,13178.0
SLV,STP,10649.0
SLV,SUR,3827.0
SLV,SVK,10056.0
SLV,SVN,9951.0
SLV,SWE,9657.0
SLV,SWZ,13685.0
SLV,SXM,2838.0
SLV,SYC,16026.0
SLV,SYR,12232.0
SLV,TCA,2097.0
SLV,TCD,11200.0
SLV,TGO,9901.0
SLV,THA,16792.0
SLV,TJK,13788.0
SLV,TKL,9415.0
SLV,TKM,13368.0
SLV,TLS,16200.0
SLV,TON,10153.0
SLV,TTO,3028.0
SLV,TUN,9922.0
SLV,TUR,11243.0
SLV,TUV,10412.0
SLV,TWN,14594.0
SLV,TZA,14348.0
SLV,UGA,13433.0
SLV,UKR,10814.0
SLV,URY,6404.0
SLV,USA,3340.0
SLV,UZB,13530.0
SLV,VAT,9943.0
SLV,VCT,3027.0
SLV,VEN,2453.0
SLV,VGB,2678.0
SLV,VNM,16793.0
SLV,VUT,11772.0
SLV,WLF,10043.0
SLV,WSM,9596.0
SLV,YEM,13974.0
SLV,ZAF,13376.0
SLV,ZMB,13316.0
SLV,ZWE,13639.0
SMR,ABW,8455.0
SMR,AFG,4909.0
SMR,AGO,5844.0
SMR,AIA,7478.0
SMR,ALB,670.0
SMR,AND,901.0
SMR,ARE,4378.0
SMR,ARG,11267.0
SMR,ARM,2669.0
SMR,ASM,16703.0
SMR,ATG,7460.0
SMR,AUS,16017.0
SMR,AUT,563.0
SMR,AZE,3093.0
SMR,BDI,5507.0
SMR,BEL,981.0
SMR,BEN,4269.0
SMR,BES,8342.0
SMR,BFA,3747.0
SMR,BGD,7282.0
SMR,BGR,892.0
SMR,BHR,3946.0
SMR,BHS,8107.0
SMR,BIH,475.0
SMR,BLR,1561.0
SMR,BLZ,9563.0
SMR,BMU,6648.0
SMR,BOL,10536.0
SMR,BRA,9593.0
SMR,BRB,7577.0
SMR,BRN,10625.0
SMR,BTN,6964.0
SMR,BWA,7718.0
SMR,CAF,4425.0
SMR,CAN,6964.0
SMR,CCK,10496.0
SMR,CHE,489.0
SMR,CHL,12001.0
SMR,CHN,9010.0
SMR,CIV,4570.0
SMR,CMR,4440.0
SMR,COD,5353.0
SMR,COG,5346.0
SMR,COK,17387.0
SMR,COL,9380.0
SMR,COM,6906.0
SMR,CPV,4680.0
SMR,CRI,9769.0
SMR,CUB,8631.0
SMR,CUW,8399.0
SMR,CXR,11064.0
SMR,CYM,8843.0
SMR,CYP,2037.0
SMR,CZE,700.0
SMR,DEU,958.0
SMR,DJI,4637.0
SMR,DMA,7556.0
SMR,DNK,1306.0
SMR,DOM,8004.0
SMR,DZA,1128.0
SMR,ECU,10365.0
SMR,EGY,2265.0
SMR,ERI,4041.0
SMR,ESH,2958.0
SMR,ESP,1388.0
SMR,EST,1916.0
SMR,ETH,4630.0
SMR,FIN,1992.0
SMR,FJI,16861.0
SMR,FLK,12562.0
SMR,FRA,949.0
SMR,FRO,2370.0
SMR,FSM,13409.0
SMR,GAB,4832.0
SMR,GBR,1262.0
SMR,GEO,2643.0
SMR,GHA,4349.0
SMR,GIB,1743.0
SMR,GIN,4566.0
SMR,GLP,7532.0
SMR,GMB,4371.0
SMR,GNB,4456.0
SMR,GNQ,4668.0
SMR,GRC,1159.0
SMR,GRD,7826.0
SMR,GRL,4508.0
SMR,GTM,9903.0
SMR,GUF,7625.0
SMR,GUM,12029.0
SMR,GUY,7937.0
SMR,HKG,9209.0
SMR,HND,9691.0
SMR,HRV,348.0
SMR,HTI,8193.0
SMR,HUN,648.0
SMR,IDN,10838.0
SMR,IND,5902.0
SMR,IOT,8254.0
SMR,IRL,1721.0
SMR,IRN,3425.0
SMR,IRQ,2996.0
SMR,ISL,3110.0
SMR,ISR,2349.0
SMR,ITA,226.0
SMR,JAM,8584.0
SMR,JOR,2442.0
SMR,JPN,9707.0
SMR,KAZ,5068.0
SMR,KEN,5565.0
SMR,KGZ,4912.0
SMR,KHM,9323.0
SMR,KIR,14632.0
SMR,KNA,7518.0
SMR,KOR,8837.0
SMR,KWT,3527.0
SMR,LAO,8657.0
SMR,LBN,2276.0
SMR,LBR,4747.0
SMR,LBY,1229.0
SMR,LCA,7620.0
SMR,LIE,424.0
SMR,LKA,7673.0
SMR,LSO,8254.0
SMR,LTU,1512.0
SMR,LUX,794.0
SMR,LVA,1662.0
SMR,MAC,9168.0
SMR,MAR,2079.0
SMR,MCO,405.0
SMR,MDA,1325.0
SMR,MDG,7824.0
SMR,MDV,7398.0
SMR,MEX,10146.0
SMR,MHL,13972.0
SMR,MKD,763.0
SMR,MLI,3981.0
SMR,MLT,909.0
SMR,MMR,8235.0
SMR,MNE,578.0
SMR,MNG,6855.0
SMR,MNP,11929.0
SMR,MOZ,8004.0
SMR,MRT,3909.0
SMR,MSR,7513.0
SMR,MTQ,7582.0
SMR,MUS,8452.0
SMR,MWI,6768.0
SMR,MYS,9709.0
SMR,MYT,7105.0
SMR,NAM,7377.0
SMR,NCL,16629.0
SMR,NER,3513.0
SMR,NFK,17290.0
SMR,NGA,4246.0
SMR,NIC,9768.0
SMR,NIU,17237.0
SMR,NLD,1093.0
SMR,NOR,1782.0
SMR,NPL,6608.0
SMR,NRU,14576.0
SMR,NZL,18330.0
SMR,OMN,4751.0
SMR,PAK,5335.0
SMR,PAN,9480.0
SMR,PCN,15858.0
SMR,PER,10888.0
SMR,PHL,10318.0
SMR,PLW,11895.0
SMR,PNG,14223.0
SMR,POL,1120.0
SMR,PRI,7704.0
SMR,PRK,8644.0
SMR,PRT,1892.0
SMR,PRY,10468.0
SMR,PSE,2368.0
SMR,PYF,16631.0
SMR,QAT,4076.0
SMR,REU,8409.0
SMR,ROU,1092.0
SMR,RUS,2217.0
SMR,RWA,5377.0
SMR,SAU,3765.0
SMR,SDN,3675.0
SMR,SEN,4305.0
SMR,SGP,10024.0
SMR,SHN,6883.0
SMR,SLB,15069.0
SMR,SLE,4650.0
SMR,SLV,9873.0
SMR,SOM,5662.0
SMR,SPM,5212.0
SMR,SRB,646.0
SMR,SSD,4719.0
SMR,STP,4863.0
SMR,SUR,7773.0
SMR,SVK,591.0
SMR,SVN,286.0
SMR,SWE,1755.0
SMR,SWZ,8009.0
SMR,SXM,7491.0
SMR,SYC,6884.0
SMR,SYR,2363.0
SMR,TCA,7887.0
SMR,TCD,3536.0
SMR,TGO,4329.0
SMR,THA,8812.0
SMR,TJK,4668.0
SMR,TKL,16158.0
SMR,TKM,3874.0
SMR,TLS,12514.0
SMR,TON,17380.0
SMR,TTO,7912.0
SMR,TUN,813.0
SMR,TUR,1392.0
SMR,TUV,15877.0
SMR,TWN,9510.0
SMR,TZA,6235.0
SMR,UGA,5228.0
SMR,UKR,1543.0
SMR,URY,11144.0
SMR,USA,6789.0
SMR,UZB,4575.0
SMR,VAT,226.0
SMR,VCT,7702.0
SMR,VEN,8355.0
SMR,VGB,7588.0
SMR,VNM,9524.0
SMR,VUT,16332.0
SMR,WLF,16509.0
SMR,WSM,16644.0
SMR,YEM,4364.0
SMR,ZAF,7927.0
SMR,ZMB,6766.0
SMR,ZWE,7097.0
SOM,ABW,12715.0
SOM,AFG,4364.0
SOM,AGO,3760.0
SOM,AIA,11885.0
SOM,ALB,5048.0
SOM,AND,6247.0
SOM,ARE,2784.0
SOM,ARG,11400.0
SOM,ARM,4225.0
SOM,ASM,15846.0
SOM,ATG,11774.0
SOM,AUS,10997.0
SOM,AUT,5821.0
SOM,AZE,4270.0
SOM,BDI,1876.0
SOM,BEL,6633.0
SOM,BEN,4795.0
SOM,BES,12531.0
SOM,BFA,5293.0
SOM,BGD,5410.0
SOM,BGR,5008.0
SOM,BHR,2733.0
SOM,BHS,13166.0
SOM,BIH,5343.0
SOM,BLR,5975.0
SOM,BLZ,14562.0
SOM,BMU,11771.0
SOM,BOL,12587.0
SOM,BRA,10308.0
SOM,BRB,11585.0
SOM,BRN,7738.0
SOM,BTN,5489.0
SOM,BWA,3624.0
SOM,CAF,2988.0
SOM,CAN,12551.0
SOM,CCK,5905.0
SOM,CHE,6148.0
SOM,CHL,12535.0
SOM,CHN,8576.0
SOM,CIV,5495.0
SOM,CMR,3766.0
SOM,COD,3414.0
SOM,COG,3416.0
SOM,COK,16572.0
SOM,COL,13260.0
SOM,COM,1537.0
SOM,CPV,7685.0
SOM,CRI,14276.0
SOM,CUB,13719.0
SOM,CUW,12604.0
SOM,CXR,6823.0
SOM,CYM,13749.0
SOM,CYP,3870.0
SOM,CZE,6073.0
SOM,DEU,6328.0
SOM,DJI,1083.0
SOM,DMA,11750.0
SOM,DNK,6635.0
SOM,DOM,12594.0
SOM,DZA,5793.0
SOM,ECU,13946.0
SOM,EGY,3438.0
SOM,ERI,1630.0
SOM,ESH,6818.0
SOM,ESP,6505.0
SOM,EST,6610.0
SOM,ETH,1063.0
SOM,FIN,6680.0
SOM,FJI,14614.0
SOM,FLK,11094.0
SOM,FRA,6605.0
SOM,FRO,7927.0
SOM,FSM,12508.0
SOM,GAB,3998.0
SOM,GBR,6924.0
SOM,GEO,4392.0
SOM,GHA,5236.0
SOM,GIB,6429.0
SOM,GIN,6578.0
SOM,GLP,11776.0
SOM,GMB,6938.0
SOM,GNB,6808.0
SOM,GNQ,3958.0
SOM,GRC,4547.0
SOM,GRD,11827.0
SOM,GRL,10144.0
SOM,GTM,14832.0
SOM,GUF,10850.0
SOM,GUM,10982.0
SOM,GUY,11482.0
SOM,HKG,7754.0
SOM,HND,14505.0
SOM,HRV,5631.0
SOM,HTI,12845.0
SOM,HUN,5639.0
SOM,IDN,6896.0
SOM,IND,4485.0
SOM,IOT,3176.0
SOM,IRL,7383.0
SOM,IRN,3778.0
SOM,IRQ,3466.0
SOM,ISL,8714.0
SOM,ISR,3505.0
SOM,ITA,5500.0
SOM,JAM,13318.0
SOM,JOR,3455.0
SOM,JPN,10275.0
SOM,KAZ,5533.0
SOM,KEN,1018.0
SOM,KGZ,5375.0
SOM,KHM,6656.0
SOM,KIR,14198.0
SOM,KNA,11864.0
SOM,KOR,9136.0
SOM,KWT,3037.0
SOM,LAO,6490.0
SOM,LBN,3673.0
SOM,LBR,6248.0
SOM,LBY,4787.0
SOM,LCA,11723.0
SOM,LIE,6076.0
SOM,LKA,3866.0
SOM,LSO,3958.0
SOM,LTU,6115.0
SOM,LUX,6447.0
SOM,LVA,6374.0
SOM,MAC,7687.0
SOM,MAR,6514.0
SOM,MCO,5944.0
SOM,MDA,5232.0
SOM,MDG,2330.0
SOM,MDV,3139.0
SOM,MEX,15476.0
SOM,MHL,13958.0
SOM,MKD,5029.0
SOM,MLI,5993.0
SOM,MLT,4914.0
SOM,MMR,5793.0
SOM,MNE,5174.0
SOM,MNG,7755.0
SOM,MNP,11075.0
SOM,MOZ,3395.0
SOM,MRT,6918.0
SOM,MSR,11817.0
SOM,MTQ,11725.0
SOM,MUS,2792.0
SOM,MWI,2182.0
SOM,MYS,6266.0
SOM,MYT,1639.0
SOM,NAM,4102.0
SOM,NCL,13293.0
SOM,NER,4924.0
SOM,NFK,13268.0
SOM,NGA,4681.0
SOM,NIC,14457.0
SOM,NIU,15752.0
SOM,NLD,6716.0
SOM,NOR,7070.0
SOM,NPL,5113.0
SOM,NRU,13533.0
SOM,NZL,13570.0
SOM,OMN,2781.0
SOM,PAK,3442.0
SOM,PAN,13799.0
SOM,PCN,17443.0
SOM,PER,13586.0
SOM,PHL,8414.0
SOM,PLW,9894.0
SOM,PNG,11355.0
SOM,POL,6005.0
SOM,PRI,12199.0
SOM,PRK,9041.0
SOM,PRT,6849.0
SOM,PRY,11418.0
SOM,PSE,3457.0
SOM,PYF,17654.0
SOM,QAT,2654.0
SOM,REU,2765.0
SOM,ROU,5064.0
SOM,RUS,5996.0
SOM,RWA,1757.0
SOM,SAU,2510.0
SOM,SDN,2052.0
SOM,SEN,7033.0
SOM,SGP,6510.0
SOM,SHN,5957.0
SOM,SLB,12757.0
SOM,SLE,6526.0
SOM,SLV,14722.0
SOM,SMR,5662.0
SOM,SPM,10721.0
SOM,SRB,5331.0
SOM,SSD,1560.0
SOM,STP,4302.0
SOM,SUR,11158.0
SOM,SVK,5782.0
SOM,SVN,5725.0
SOM,SWE,6777.0
SOM,SWZ,3490.0
SOM,SXM,11887.0
SOM,SYC,1344.0
SOM,SYR,3609.0
SOM,TCA,12655.0
SOM,TCD,3523.0
SOM,TGO,4919.0
SOM,THA,6205.0
SOM,TJK,4693.0
SOM,TKL,15905.0
SOM,TKM,4193.0
SOM,TLS,8977.0
SOM,TON,15153.0
SOM,TTO,11817.0
SOM,TUN,5276.0
SOM,TUR,4620.0
SOM,TUV,14875.0
SOM,TWN,8520.0
SOM,TZA,1190.0
SOM,UGA,1433.0
SOM,UKR,5544.0
SOM,URY,11194.0
SOM,USA,12282.0
SOM,UZB,4961.0
SOM,VAT,5502.0
SOM,VCT,11758.0
SOM,VEN,12403.0
SOM,VGB,12045.0
SOM,VNM,6841.0
SOM,VUT,13572.0
SOM,WLF,15297.0
SOM,WSM,15748.0
SOM,YEM,1478.0
SOM,ZAF,3637.0
SOM,ZMB,2694.0
SOM,ZWE,2699.0
SPM,ABW,4013.0
SPM,AFG,9478.0
SPM,AGO,9194.0
SPM,AIA,3229.0
SPM,ALB,5879.0
SPM,AND,4499.0
SPM,ARE,9489.0
SPM,ARG,9016.0
SPM,ARM,7592.0
SPM,ASM,13018.0
SPM,ATG,3330.0
SPM,AUS,18019.0
SPM,AUT,5258.0
SPM,AZE,7902.0
SPM,BDI,9942.0
SPM,BEL,4343.0
SPM,BEN,7124.0
SPM,BES,4003.0
SPM,BFA,6350.0
SPM,BGD,11510.0
SPM,BGR,6037.0
SPM,BHR,9101.0
SPM,BHS,3054.0
SPM,BIH,5628.0
SPM,BLR,5660.0
SPM,BLZ,4434.0
SPM,BMU,1767.0
SPM,BOL,7109.0
SPM,BRA,7846.0
SPM,BRB,3747.0
SPM,BRN,14210.0
SPM,BTN,11096.0
SPM,BWA,11396.0
SPM,CAF,8496.0
SPM,CAN,1849.0
SPM,CCK,15416.0
SPM,CHE,4767.0
SPM,CHL,9003.0
SPM,CHN,11363.0
SPM,CIV,6768.0
SPM,CMR,8009.0
SPM,COD,8967.0
SPM,COG,8960.0
SPM,COK,12719.0
SPM,COL,4980.0
SPM,COM,11666.0
SPM,CPV,4652.0
SPM,CRI,4861.0
SPM,CUB,3518.0
SPM,CUW,4026.0
SPM,CXR,15628.0
SPM,CYM,3816.0
SPM,CYP,7235.0
SPM,CZE,5039.0
SPM,DEU,4868.0
SPM,DJI,9778.0
SPM,DMA,3523.0
SPM,DNK,4698.0
SPM,DOM,3379.0
SPM,DZA,4928.0
SPM,ECU,5898.0
SPM,EGY,7461.0
SPM,ERI,9164.0
SPM,ESH,4330.0
SPM,ESP,4216.0
SPM,EST,5240.0
SPM,ETH,9658.0
SPM,FIN,5219.0
SPM,FJI,14136.0
SPM,FLK,10913.0
SPM,FRA,4280.0
SPM,FRO,3513.0
SPM,FSM,13164.0
SPM,GAB,8146.0
SPM,GBR,4022.0
SPM,GEO,7496.0
SPM,GHA,6820.0
SPM,GIB,4327.0
SPM,GIN,5752.0
SPM,GLP,3451.0
SPM,GMB,5211.0
SPM,GNB,5422.0
SPM,GNQ,8046.0
SPM,GRC,6370.0
SPM,GRD,3884.0
SPM,GRL,1957.0
SPM,GTM,4781.0
SPM,GUF,4651.0
SPM,GUM,13014.0
SPM,GUY,4434.0
SPM,HKG,12296.0
SPM,HND,4633.0
SPM,HRV,5356.0
SPM,HTI,3463.0
SPM,HUN,5471.0
SPM,IDN,15226.0
SPM,IND,10433.0
SPM,IOT,13463.0
SPM,IRL,3573.0
SPM,IRN,8372.0
SPM,IRQ,8116.0
SPM,ISL,2843.0
SPM,ISR,7560.0
SPM,ITA,5327.0
SPM,JAM,3709.0
SPM,JOR,7651.0
SPM,JPN,10734.0
SPM,KAZ,9018.0
SPM,KEN,10342.0
SPM,KGZ,8957.0
SPM,KHM,13276.0
SPM,KIR,12855.0
SPM,KNA,3324.0
SPM,KOR,10657.0
SPM,KWT,8669.0
SPM,LAO,12527.0
SPM,LBN,7473.0
SPM,LBR,6230.0
SPM,LBY,5935.0
SPM,LCA,3661.0
SPM,LIE,4847.0
SPM,LKA,12651.0
SPM,LSO,11873.0
SPM,LTU,5488.0
SPM,LUX,4509.0
SPM,LVA,5314.0
SPM,MAC,12297.0
SPM,MAR,4309.0
SPM,MCO,4865.0
SPM,MDA,6135.0
SPM,MDG,12554.0
SPM,MDV,12524.0
SPM,MEX,4934.0
SPM,MHL,12426.0
SPM,MKD,5950.0
SPM,MLI,5866.0
SPM,MLT,5836.0
SPM,MMR,12440.0
SPM,MNE,5773.0
SPM,MNG,9386.0
SPM,MNP,12799.0
SPM,MOZ,11966.0
SPM,MRT,4855.0
SPM,MSR,3371.0
SPM,MTQ,3595.0
SPM,MUS,13409.0
SPM,MWI,11126.0
SPM,MYS,14066.0
SPM,MYT,11902.0
SPM,NAM,10614.0
SPM,NCL,15338.0
SPM,NER,6524.0
SPM,NFK,15741.0
SPM,NGA,7199.0
SPM,NIC,4763.0
SPM,NIU,13330.0
SPM,NLD,4327.0
SPM,NOR,4471.0
SPM,NPL,10897.0
SPM,NRU,13403.0
SPM,NZL,15726.0
SPM,OMN,9841.0
SPM,PAK,10243.0
SPM,PAN,4737.0
SPM,PCN,10690.0
SPM,PER,6838.0
SPM,PHL,13201.0
SPM,PLW,13918.0
SPM,PNG,15317.0
SPM,POL,5355.0
SPM,PRI,3269.0
SPM,PRK,10498.0
SPM,PRT,3893.0
SPM,PRY,7983.0
SPM,PSE,7580.0
SPM,PYF,11664.0
SPM,QAT,9233.0
SPM,REU,13307.0
SPM,ROU,6116.0
SPM,RUS,6110.0
SPM,RWA,9880.0
SPM,SAU,8965.0
SPM,SDN,8669.0
SPM,SEN,5051.0
SPM,SGP,14336.0
SPM,SHN,8582.0
SPM,SLB,14648.0
SPM,SLE,5877.0
SPM,SLV,4785.0
SPM,SMR,5212.0
SPM,SOM,10721.0
SPM,SRB,5716.0
SPM,SSD,9449.0
SPM,STP,7954.0
SPM,SUR,4534.0
SPM,SVK,5310.0
SPM,SVN,5243.0
SPM,SWE,4887.0
SPM,SWZ,11898.0
SPM,SXM,3250.0
SPM,SYC,12022.0
SPM,SYR,7559.0
SPM,TCA,3116.0
SPM,TCD,7609.0
SPM,TGO,7068.0
SPM,THA,12914.0
SPM,TJK,9091.0
SPM,TKL,12667.0
SPM,TKM,8593.0
SPM,TLS,15765.0
SPM,TON,13890.0
SPM,TTO,4034.0
SPM,TUN,5457.0
SPM,TUR,6526.0
SPM,TUV,13294.0
SPM,TWN,12051.0
SPM,TZA,10974.0
SPM,UGA,9890.0
SPM,UKR,6029.0
SPM,URY,9038.0
SPM,USA,1581.0
SPM,UZB,8862.0
SPM,VAT,5324.0
SPM,VCT,3757.0
SPM,VEN,4147.0
SPM,VGB,3239.0
SPM,VNM,13410.0
SPM,VUT,14835.0
SPM,WLF,13349.0
SPM,WSM,13063.0
SPM,YEM,9549.0
SPM,ZAF,11669.0
SPM,ZMB,10830.0
SPM,ZWE,11228.0
SRB,ABW,9078.0
SRB,AFG,4264.0
SRB,AGO,5986.0
SRB,AIA,8102.0
SRB,ALB,391.0
SRB,AND,1546.0
SRB,ARE,3803.0
SRB,ARG,11847.0
SRB,ARM,2035.0
SRB,ASM,16460.0
SRB,ATG,8089.0
SRB,AUS,15400.0
SRB,AUT,490.0
SRB,AZE,2451.0
SRB,BDI,5412.0
SRB,BEL,1376.0
SRB,BEN,4600.0
SRB,BES,8969.0
SRB,BFA,4162.0
SRB,BGD,6637.0
SRB,BGR,329.0
SRB,BHR,3391.0
SRB,BHS,8668.0
SRB,BIH,200.0
SRB,BLR,1133.0
SRB,BLZ,10112.0
SRB,BMU,7218.0
SRB,BOL,11178.0
SRB,BRA,10172.0
SRB,BRB,8216.0
SRB,BRN,9979.0
SRB,BTN,6318.0
SRB,BWA,7712.0
SRB,CAF,4486.0
SRB,CAN,7413.0
SRB,CCK,9906.0
SRB,CHE,966.0
SRB,CHL,12616.0
SRB,CHN,8418.0
SRB,CIV,4981.0
SRB,CMR,4621.0
SRB,COD,5467.0
SRB,COG,5461.0
SRB,COK,17388.0
SRB,COL,10010.0
SRB,COM,6668.0
SRB,CPV,5289.0
SRB,CRI,10362.0
SRB,CUB,9182.0
SRB,CUW,9024.0
SRB,CXR,10445.0
SRB,CYM,9413.0
SRB,CYP,1534.0
SRB,CZE,742.0
SRB,DEU,1001.0
SRB,DJI,4272.0
SRB,DMA,8189.0
SRB,DNK,1331.0
SRB,DOM,8612.0
SRB,DZA,1716.0
SRB,ECU,10997.0
SRB,EGY,1893.0
SRB,ERI,3702.0
SRB,ESH,3574.0
SRB,ESP,2034.0
SRB,EST,1652.0
SRB,ETH,4340.0
SRB,FIN,1734.0
SRB,FJI,16414.0
SRB,FLK,13059.0
SRB,FRA,1449.0
SRB,FRO,2596.0
SRB,FSM,12894.0
SRB,GAB,5040.0
SRB,GBR,1695.0
SRB,GEO,2001.0
SRB,GHA,4737.0
SRB,GIB,2378.0
SRB,GIN,5094.0
SRB,GLP,8163.0
SRB,GMB,4939.0
SRB,GNB,5009.0
SRB,GNQ,4873.0
SRB,GRC,810.0
SRB,GRD,8463.0
SRB,GRL,4817.0
SRB,GTM,10456.0
SRB,GUF,8270.0
SRB,GUM,11464.0
SRB,GUY,8582.0
SRB,HKG,8579.0
SRB,HND,10259.0
SRB,HRV,369.0
SRB,HTI,8794.0
SRB,HUN,318.0
SRB,IDN,10208.0
SRB,IND,5259.0
SRB,IOT,7751.0
SRB,IRL,2152.0
SRB,IRN,2801.0
SRB,IRQ,2418.0
SRB,ISL,3383.0
SRB,ISR,1881.0
SRB,ITA,724.0
SRB,JAM,9174.0
SRB,JOR,1960.0
SRB,JPN,9200.0
SRB,KAZ,4435.0
SRB,KEN,5357.0
SRB,KGZ,4276.0
SRB,KHM,8678.0
SRB,KIR,14220.0
SRB,KNA,8145.0
SRB,KOR,8287.0
SRB,KWT,2963.0
SRB,LAO,8012.0
SRB,LBN,1768.0
SRB,LBR,5234.0
SRB,LBY,1467.0
SRB,LCA,8255.0
SRB,LIE,885.0
SRB,LKA,7078.0
SRB,LSO,8240.0
SRB,LTU,1151.0
SRB,LUX,1207.0
SRB,LVA,1373.0
SRB,MAC,8537.0
SRB,MAR,2708.0
SRB,MCO,1047.0
SRB,MDA,695.0
SRB,MDG,7573.0
SRB,MDV,6838.0
SRB,MEX,10638.0
SRB,MHL,13566.0
SRB,MKD,323.0
SRB,MLI,4474.0
SRB,MLT,1111.0
SRB,MMR,7591.0
SRB,MNE,281.0
SRB,MNG,6294.0
SRB,MNP,11375.0
SRB,MOZ,7932.0
SRB,MRT,4495.0
SRB,MSR,8142.0
SRB,MTQ,8216.0
SRB,MUS,8118.0
SRB,MWI,6647.0
SRB,MYS,9072.0
SRB,MYT,6851.0
SRB,NAM,7468.0
SRB,NCL,16038.0
SRB,NER,3882.0
SRB,NFK,16671.0
SRB,NGA,4562.0
SRB,NIC,10347.0
SRB,NIU,16992.0
SRB,NLD,1418.0
SRB,NOR,1801.0
SRB,NPL,5962.0
SRB,NRU,14098.0
SRB,NZL,17692.0
SRB,OMN,4170.0
SRB,PAK,4718.0
SRB,PAN,10089.0
SRB,PCN,16403.0
SRB,PER,11533.0
SRB,PHL,9686.0
SRB,PLW,11277.0
SRB,PNG,13601.0
SRB,POL,825.0
SRB,PRI,8320.0
SRB,PRK,8096.0
SRB,PRT,2537.0
SRB,PRY,11075.0
SRB,PSE,1914.0
SRB,PYF,16841.0
SRB,QAT,3523.0
SRB,REU,8096.0
SRB,ROU,450.0
SRB,RUS,1716.0
SRB,RWA,5267.0
SRB,SAU,3253.0
SRB,SDN,3438.0
SRB,SEN,4883.0
SRB,SGP,9387.0
SRB,SHN,7231.0
SRB,SLB,14500.0
SRB,SLE,5169.0
SRB,SLV,10435.0
SRB,SMR,646.0
SRB,SOM,5331.0
SRB,SPM,5716.0
SRB,SSD,4559.0
SRB,STP,5111.0
SRB,SUR,8419.0
SRB,SVK,451.0
SRB,SVN,486.0
SRB,SWE,1623.0
SRB,SWZ,7951.0
SRB,SXM,8115.0
SRB,SYC,6489.0
SRB,SYR,1852.0
SRB,TCA,8481.0
SRB,TCD,3662.0
SRB,TGO,4676.0
SRB,THA,8167.0
SRB,TJK,4023.0
SRB,TKL,15920.0
SRB,TKM,3231.0
SRB,TLS,11868.0
SRB,TON,17015.0
SRB,TTO,8551.0
SRB,TUN,1241.0
SRB,TUR,811.0
SRB,TUV,15494.0
SRB,TWN,8901.0
SRB,TZA,6021.0
SRB,UGA,5073.0
SRB,UKR,980.0
SRB,URY,11717.0
SRB,USA,7280.0
SRB,UZB,3932.0
SRB,VAT,725.0
SRB,VCT,8338.0
SRB,VEN,8988.0
SRB,VGB,8208.0
SRB,VNM,8878.0
SRB,VUT,15779.0
SRB,WLF,16172.0
SRB,WSM,16382.0
SRB,YEM,3957.0
SRB,ZAF,7902.0
SRB,ZMB,6716.0
SRB,ZWE,7020.0
SSD,ABW,11157.0
SSD,AFG,5077.0
SSD,AGO,2537.0
SSD,AIA,10339.0
SSD,ALB,4207.0
SSD,AND,5121.0
SSD,ARE,3395.0
SSD,ARG,10315.0
SSD,ARM,4123.0
SSD,ASM,17375.0
SSD,ATG,10223.0
SSD,AUS,12390.0
SSD,AUT,5019.0
SSD,AZE,4341.0
SSD,BDI,943.0
SSD,BEL,5694.0
SSD,BEN,3242.0
SSD,BES,10972.0
SSD,BFA,3735.0
SSD,BGD,6630.0
SSD,BGR,4271.0
SSD,BHR,3112.0
SSD,BHS,11676.0
SSD,BIH,4511.0
SSD,BLR,5451.0
SSD,BLZ,13037.0
SSD,BMU,10324.0
SSD,BOL,11206.0
SSD,BRA,9035.0
SSD,BRB,10026.0
SSD,BRN,9239.0
SSD,BTN,6626.0
SSD,BWA,3322.0
SSD,CAF,1447.0
