hs4,market_growth_5y,total_trade,market_size_share,country_current_exports,country_export_growth_5y,country_market_share_2020,country_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,country_exporter_rank,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_export_cagr,above_median_accessible_market_growth
0205,-0.010734473340900164,346406168.0,1.602969553403255e-05,46298110.0,-0.029756370095943896,0.14727804894027305,0.13365267214295098,-0.013625376797322064,5339.2354468241465,9.87775704521878,2.0,21176.0,2.7384294227444257,0.5211326775960006,16.666666666666664,-56.666666666666664,38.03413747579108,346406168.0,1.485582522092833e-08,6.113055123198614e-05,False,False,True
0206,0.02976570464764583,9340955473.0,0.0004322459761430836,137383408.0,-0.03990793768492085,0.02087712578689447,0.014707639748107812,-0.006169486038786658,8309.774533184132,10.604483894417374,18.0,1227103629.0,0.09462260873431227,0.8705501356692557,70.0,13.333333333333336,4.185418691259924,9340955473.0,0.0008608631016429392,0.13136810603015278,False,False,True
0207,0.07031087877214559,33491364553.0,0.0015497887347198742,172236508.0,-0.11190826028573575,0.01307533770418389,0.005142713959218836,-0.007932623744965055,5678.874304214331,8.520425620476331,25.0,667629353.0,-0.2813654712072472,0.9109191242845143,20.0,-50.0,1.463485066085266,33491364553.0,0.0004683691433948556,0.019934372991685014,True,False,False
0208,0.039558676262196224,737611964.0,3.4132461536250066e-05,1702124.0,0.0038485793957276915,0.002748319608825754,0.00230761441391154,-0.0004407051949142141,4554.969098997806,13.326344020073346,31.0,592005.0,0.7301428674613866,0.45468403860011625,9.67741935483871,-74.19354838709678,0.6566881338964502,737611964.0,4.15315584147888e-07,0.0008025967973588888,False,True,True
0209,-0.01613733270621276,746389460.0,3.453863383174796e-05,1470064.0,0.11991671701556594,0.0010306578494013467,0.0019695669335952305,0.0009389090841938838,5112.10653971593,10.109878810190153,31.0,25418765.0,0.04007812048781778,1.1267601472342774,61.29032258064516,-6.451612903225801,0.5604884535343289,746389460.0,1.783229742028005e-05,0.034055632296844066,False,True,False
0210,0.047270088563569734,5409913982.0,0.0002503398669182058,336833.0,-0.08884118857430345,0.00012489566791962,6.226217295149592e-05,-6.263349496812409e-05,3044.150915236552,8.508782196511499,64.0,59557309.0,0.15552173562768035,0.6921537402921525,19.35483870967742,-45.16129032258064,0.017718224466517506,5409913982.0,4.178187443959302e-05,0.011008919771767269,True,False,True
0301,0.05434824378810865,2365054560.0,0.00010944119366308547,18376.0,-0.03615517194364681,1.2170112882598151e-05,7.769799610880858e-06,-4.400313271717293e-06,3159.4636657461474,9.663176532504862,99.0,763328.0,-0.06966791250730253,0.5628020742083429,9.67741935483871,-61.29032258064516,0.002211086556081075,2365054560.0,5.355056362977323e-07,0.00032275280786756987,True,False,False
0302,0.05510143477695939,22978143457.0,0.0010632970125203781,16227218.0,0.13559248603855734,0.0004889761209963771,0.0007062023104854706,0.00021722618948909352,2515.349290940306,6.601266580990851,62.0,875698961.0,0.18033863000210992,1.057837831891084,41.935483870967744,-25.806451612903217,0.2009671436572344,22978143457.0,0.0006143384355291147,0.038110083290181104,True,True,True
0303,0.02205487188083244,22547054584.0,0.0010433486859008035,202638558.0,-0.010178275516382396,0.01054917329482676,0.008987362728247343,-0.0015618105665794173,6406.502505477153,20.237252696241356,29.0,550847039.0,0.04224817255148805,0.9330322503958823,36.666666666666664,-20.0,2.5575739270319446,22547054584.0,0.0003864416006257032,0.024430997714038265,False,False,False
0304,0.040656469576617615,27409483409.0,0.0012683540721231804,303858181.0,0.055490518162017555,0.010328454593191002,0.01108587770392736,0.0007574231107363577,6253.796460133781,11.752023423177318,18.0,634938374.0,0.11587594451453453,0.7387478356033537,13.333333333333334,-36.666666666666664,3.154757700467108,27409483409.0,0.00044543509209503325,0.02316491575290017,True,True,True
