location,product,rca_transformation,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,density_percentile
ARG,1201,0.8760507179358684,2024,205.7129701190005,16.555988585956765,0.8760507179358684,0.160719181789105,-3.815872900189478,0.23773780589055676,0.6663535028316258,0.002913053933663503,7.06781599172634,0.7412587412587412
ARG,1202,0.9817488577680972,2024,205.7129701190005,28.270002540191758,0.9817488577680972,0.160719181789105,-4.798056579856171,0.2200970213946862,0.6663535028316258,-0.0027427440603254465,53.791091280413546,0.6433566433566433
ARG,1203,0.0,2024,205.7129701190005,7.720686091535193,0.0,0.160719181789105,-2.937208967318528,0.15176376022808533,0.6663535028316258,-0.024576397026951684,0.0,0.5244755244755245
ARG,1204,0.5740804620281007,2024,205.7129701190005,19.294020932403708,0.5740804620281007,0.160719181789105,0.6054692721668509,0.18754976608212282,0.6663535028316258,0.1507401702514921,1.3478612997227106,0.6223776223776224
ARG,1205,0.39528218473273924,2024,205.7129701190005,18.736592509023225,0.39528218473273924,0.160719181789105,1.2105563652957068,0.1873887048791442,0.6663535028316258,0.24190450288182871,0.6536638656131547,0.6083916083916084
ARG,1206,0.8062810742872617,2024,205.7129701190005,23.404869704891155,0.8062810742872617,0.160719181789105,0.8392719297497374,0.18746172285968202,0.6663535028316258,0.07271125771586953,4.162118240748862,0.5804195804195804
ARG,1207,0.44882677196604165,2024,205.7129701190005,52.6141650803551,0.44882677196604165,0.160719181789105,-4.731401329346315,0.21741711951716064,0.6663535028316258,-0.10436316587192425,0.814311634051988,0.5804195804195804
ARG,1208,0.7474782849496401,2024,205.7129701190005,27.06556216800122,0.7474782849496401,0.160719181789105,-1.3665993651883843,0.19599264456874768,0.6663535028316258,0.049145463098537526,2.960055474043379,0.5874125874125874
ARG,1209,0.7506844854376273,2024,205.7129701190005,38.324985907122354,0.7506844854376273,0.160719181789105,-0.9401013000525247,0.20276686513438874,0.6663535028316258,0.024653092643844646,3.0109818346255564,0.5804195804195804
ARG,1210,0.0021542875759430515,2024,205.7129701190005,11.818415028017752,0.0021542875759430515,0.160719181789105,2.0705807788254087,0.16172025622899253,0.6663535028316258,0.4419484249612056,0.002158938550439488,0.5874125874125874
ARG,1211,0.15105611220569737,2024,205.7129701190005,60.543501755689356,0.15105611220569737,0.160719181789105,-2.6498202383862073,0.196619008308618,0.6663535028316258,-0.079262194902614,0.1779341536908479,0.5174825174825175
ARG,1212,0.0818291300950464,2024,205.7129701190005,42.54338493646037,0.0818291300950464,0.160719181789105,-2.7084725749085696,0.19511868408097968,0.6663535028316258,-0.06883798788336953,0.08912189743453429,0.5244755244755245
ARG,1213,0.0,2024,205.7129701190005,22.90859651789104,0.0,0.160719181789105,0.5644098230814755,0.17880741274814094,0.6663535028316258,0.4136526761364752,0.0,0.5804195804195804
ARG,1214,0.5641089725881283,2024,205.7129701190005,20.587261698728174,0.5641089725881283,0.160719181789105,-0.205836034932984,0.19037596820410296,0.6663535028316258,0.13719226170068607,1.2941513752589908,0.6083916083916084
ARG,1301,0.39164730913620216,2024,205.7129701190005,36.65008955619764,0.39164730913620216,0.160719181789105,-3.861686888533093,0.19897048426730896,0.6663535028316258,-0.07450705547978277,0.6437833102704018,0.5454545454545454
ARG,1302,0.22360259209039637,2024,205.7129701190005,36.66459366504511,0.22360259209039637,0.160719181789105,-0.9620525794231715,0.1871710937845585,0.6663535028316258,0.06418721499639446,0.28800017853283527,0.5244755244755245
ARG,1401,0.8979961924959554,2024,205.7129701190005,30.356314082763365,0.8979961924959554,0.160719181789105,-0.847723673675449,0.18657892444522114,0.6663535028316258,0.008249566713109283,8.803555616885664,0.5384615384615384
ARG,1402,0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,1403,0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,1404,0.28068965323095124,2024,205.7129701190005,40.93089560249398,0.28068965323095124,0.160719181789105,-2.1725319895063304,0.1992633756167343,0.6663535028316258,-0.058786715243608054,0.3902205139850062,0.5454545454545454
ARG,1501,0.0984808933394424,2024,205.7129701190005,23.54480736776548,0.0984808933394424,0.160719181789105,1.7488901302818665,0.1733392472590441,0.6663535028316258,0.49166750671356474,0.10923883100408065,0.5524475524475524
ARG,1502,0.91995576374468,2024,205.7129701190005,20.593919022069418,0.91995576374468,0.160719181789105,0.32380247966384984,0.20169793673007533,0.6663535028316258,0.023775283950258543,11.493091904959448,0.6503496503496503
ARG,1503,0.38237592250391256,2024,205.7129701190005,9.61372232883129,0.38237592250391256,0.160719181789105,0.965008952322319,0.17100458919207598,0.6663535028316258,0.19021940748986058,0.6191078625919256,0.6223776223776224
ARG,1504,0.09753419393329939,2024,205.7129701190005,29.77781923541076,0.09753419393329939,0.160719181789105,-1.0966287207395276,0.18378139433683932,0.6663535028316258,0.1332037806089259,0.1080752237676368,0.5454545454545454
ARG,1505,0.7594767057685886,2024,205.7129701190005,15.508591231598121,0.7594767057685886,0.160719181789105,1.8919137117191347,0.17585118612269798,0.6663535028316258,0.11672286062132642,3.15760146307444,0.6083916083916084
